地点名称,时间段,观鸟点名称,访问人数,访问次数,大概鸟种数
西安,11月,西安浐灞桃花潭公园(西安市灞桥区),1,1,17
西安,11月,西安石油大学(鄠邑校区),1,1,4
西安,11月,西安科技大学(临潼校区),1,1,3
西安,11月,西安航天基地,1,1,3
西安,11月,西工大长安校区,1,1,25
西安,11月,西建大西阶,1,1,4
西安,11月,金龙峡风景区,1,1,27
西安,11月,钓点房车营地,1,1,8
西安,11月,陕西历史博物馆,1,1,1
西安,11月,陕西泾渭分明湿地博览园湿地保护禽鸟监测岗,1,1,23
西安,11月,陕西省气象局北关小区,1,1,7
西安,11月,陕西翠华山国家地质公园,1,1,9
西安,11月,陝西師範大學(長安校區),1,1,1
西安,11月,雁塔区等驾坡幸福林带·秦创智谷(万寿南路东50米),1,1,1
西安,11月,雁鸣湖3号湖,1,1,11
西安,11月,雁鸣湖休闲公园,1,1,8
西安,11月,雁鸣湖四号湖,1,1,8
西安,11月,青龙寺遗址公园,1,1,10
西安,11月,革命公园,1,1,10
西安,11月,龙堂,1,1,17
西安,12月,丰庆公园,29,40,25
西安,12月,涝渭湿地公园,19,20,38
西安,12月,西安建筑科技大学池塘凉亭,13,29,7
西安,12月,西安建筑科技大学(雁塔校区)若祁湖,12,25,9
西安,12月,西安建筑科技大学(雁塔校区),11,23,7
西安,12月,圭峰寺,10,11,30
西安,12月,樊川公园,8,11,25
西安,12月,昆明池·七夕公园,8,9,38
西安,12月,西安建筑科技大学(雁塔校区)工科大楼,7,16,9
西安,12月,西安建筑科技大学(雁塔校区)校史馆花园,7,13,7
西安,12月,杨凌渭河湿地生态公园,7,8,70
西安,12月,浐灞国家湿地公园,6,6,30
西安,12月,西安植物园,6,6,22
西安,12月,西安建筑科技大学校史馆,5,11,7
西安,12月,西安建筑科技大学,5,6,12
西安,12月,十里蛤蟆滩稻花乡里农业景区,5,5,23
西安,12月,西安建筑科技大学(雁塔校区)工科大楼柿子林,4,7,7
西安,12月,西安建筑科技大学若祁湖,4,7,8
西安,12月,西安建筑科技大学(雁塔校区)逸夫楼花园,3,7,6
西安,12月,西安建筑科技大学(雁塔校区)图书馆花园,3,5,4
西安,12月,西安建筑科技大学(雁塔校区)工科楼柿子林,3,5,6
西安,12月,西安建筑科技大学(雁塔校区)柿子林,3,5,5
西安,12月,大明宫国家遗址公园,3,4,17
西安,12月,西安建筑科技大学(雁塔校区)教学大楼,3,4,4
西安,12月,圭峰寺-高冠峪,3,3,43
西安,12月,西安交通大学兴庆校区,3,3,8
西安,12月,西安浐灞桃花潭公园,3,3,30
西安,12月,西安建筑科技大学(雁塔校区)主楼前绿地,2,9,5
西安,12月,校史馆花园,2,5,8
西安,12月,西安建筑科技大学(雁塔校区)教学主楼若祁湖,2,5,7
西安,12月,西安建筑科技大学(雁塔校区)网球场南侧,2,5,6
西安,12月,兴庆宫公园,2,4,18
西安,12月,西安建筑科技大学(雁塔校区)西门广场林带,2,4,2
西安,12月,西安建筑科技大学校史馆花园,2,3,7
西安,12月,主楼前绿地,2,2,3
西安,12月,南门花园,2,2,3
西安,12月,幸福渠桥,2,2,17
西安,12月,未央区西安浐灞国家湿地公园,2,2,22
西安,12月,沣峪,2,2,14
西安,12月,若祁湖,2,2,5
西安,12月,蓝田县滨河东路(陈家坡),2,2,15
西安,12月,西安建筑科技大学(雁塔校区）若祁湖,2,2,8
西安,12月,西安新植物园,2,2,6
西安,12月,鄠邑区风骏马术俱乐部北100米(河堤路北),2,2,45
西安,12月,长安公园,2,2,10
西安,12月,长安区昆明池·七夕公园,2,2,33
西安,12月,长安区樊川公园(潏河路南200米),2,2,5
西安,12月,工科楼柿子林,1,3,7
西安,12月,西安建筑科技大学(雁塔校区)主楼,1,3,5
西安,12月,西安建筑科技大学(雁塔校区)校史馆旁花园广场区域,1,3,5
西安,12月,西安建筑科技大学(雁塔校区)篮球场,1,3,1
西安,12月,西安建筑科技大学(雁塔校区)若栖湖,1,3,4
西安,12月,西安建筑科技大学(雁塔校区)若祁湖区域,1,3,5
西安,12月,西安建筑科技大学(雁塔校区)若祈湖,1,3,5
西安,12月,西安建筑科技大学自强大道中段,1,3,4
西安,12月,利君制药东北谭滨河沿线,1,2,28
西安,12月,灞桥区新合街道三郎村,1,2,27
西安,12月,灞桥生态湿地公园,1,2,19
西安,12月,蓝波湾小区,1,2,1
西安,12月,西安建筑科技大学(雁塔校区)主楼前,1,2,3
西安,12月,西安建筑科技大学(雁塔校区)校史馆,1,2,5
西安,12月,西安建筑科技大学(雁塔校区)逸夫楼,1,2,4
西安,12月,西安建筑科技大学(雁塔校区)银杏广场,1,2,4
西安,12月,西安建筑科技大学(雁塔校区)银杏林,1,2,4
西安,12月,西安建筑科技大学(雁塔校区校史馆花园),1,2,8
西安,12月,西安建筑科技大学安仁园,1,2,4
西安,12月,西安建筑科技大学工科大楼柿子林,1,2,4
西安,12月,西安建筑科技大学（雁塔）主楼前,1,2,7
西安,12月,西安建築科技大學(雁塔校區)校史馆旁,1,2,5
西安,12月,西安建築科技大學(雁塔校區)若祁湖,1,2,5
西安,12月,西安电子科技大学(南校区),1,2,1
西安,12月,雁南公园,1,2,26
西安,12月,三号湖,1,1,11
西安,12月,三郎村(灞河东路),1,1,8
西安,12月,上实自然界·河山(灞柳西路),1,1,6
西安,12月,仙游寺,1,1,5
西安,12月,仪祉湖水利风景区,1,1,23
西安,12月,创新港及渭河湿地,1,1,27
西安,12月,北辰湖,1,1,15
西安,12月,华清宫景区,1,1,5
西安,12月,华清池,1,1,3
西安,12月,圭峰山,1,1,19
西安,12月,密严寺停车点,1,1,5
西安,12月,工科楼旁柿子林,1,1,5
西安,12月,广运潭公园水坝观景台,1,1,10
西安,12月,建大湖,1,1,6
西安,12月,建科大厦,1,1,6
西安,12月,曲江池遗址公园,1,1,16
西安,12月,未央区皂河大桥北300米(河堤路北),1,1,38
西安,12月,未央区西安浐灞国家湿地公园(河堤路南),1,1,15
西安,12月,未央区西安浐灞国家湿地公园(灞河西路北),1,1,7
西安,12月,未央区西安渭河城市绿地运动公园(滨河大道北),1,1,4
西安,12月,柿子林,1,1,3
西安,12月,校史馆绿地,1,1,4
西安,12月,桃花潭,1,1,30
西安,12月,楼观台道教文化展示区,1,1,10
西安,12月,水陆庵,1,1,24
西安,12月,汉长安城未央宫遗址前殿遗址(未央区),1,1,9
西安,12月,河堤路,1,1,8
西安,12月,泾渭分明·生态半岛,1,1,18
西安,12月,泾渭分明交汇点,1,1,5
西安,12月,泾渭湿地,1,1,40
西安,12月,浐灞中心(地铁站),1,1,3
西安,12月,浐灞国家湿地公园&灞渭桥,1,1,27
西安,12月,清凉山森林公园,1,1,8
西安,12月,清真田园农家,1,1,10
西安,12月,渭河,1,1,41
西安,12月,灞柳西路B坝广场,1,1,31
西安,12月,灞桥区曲江湖(河堤路北),1,1,33
西安,12月,灞桥区灞河西岸滨河公园(灞柳西路北),1,1,10
西安,12月,灞渭桥,1,1,16
西安,12月,碑林区兴庆宫公园(兴庆宫公园初阳门西北200米),1,1,15
西安,12月,祥峪沟村,1,1,24
西安,12月,秦始皇帝陵博物院丽山园,1,1,1
西安,12月,秦岭大坝沟景区,1,1,3
西安,12月,秦岭终南山世界地质公园南五台景区,1,1,16
西安,12月,蓝田县三里镇席家河立交(席家河村),1,1,11
西安,12月,蓝田县岱峪水库管理部,1,1,14
西安,12月,蓝田县灞河大桥北(滨河北路),1,1,9
西安,12月,蓝田县灞源镇峪子沟,1,1,1
西安,12月,西北政法大学(长安校区),1,1,5
西安,12月,西安5豪酒店(西安国际会展中心浐灞保利大剧院店),1,1,11
西安,12月,西安交通大学兴庆校区东西花园,1,1,6
西安,12月,西安大慈恩寺景区,1,1,3
西安,12月,西安市临潼区渭河,1,1,37
西安,12月,西安市蓝田县下岱峪村,1,1,28
西安,12月,西安市长安县二郎山,1,1,38
西安,12月,西安市阎良清河,1,1,13
西安,12月,西安市阎良石川河,1,1,41
西安,12月,西安建筑科技大学(雁塔校区)-西门,1,1,2
西安,12月,西安建筑科技大学(雁塔校区)主楼前面绿地,1,1,5
西安,12月,西安建筑科技大学(雁塔校区)体育馆南侧,1,1,2
西安,12月,西安建筑科技大学(雁塔校区)体育馆南侧银杏林,1,1,2
西安,12月,西安建筑科技大学(雁塔校区)工科大楼旁花园,1,1,3
西安,12月,西安建筑科技大学(雁塔校区)工科楼林地,1,1,3
西安,12月,西安建筑科技大学(雁塔校区)教学主楼若祁湖花园,1,1,11
西安,12月,西安建筑科技大学(雁塔校区)旁边,1,1,4
西安,12月,西安建筑科技大学(雁塔校区)校史花园,1,1,4
西安,12月,西安建筑科技大学(雁塔校区)校史馆旁边,1,1,6
西安,12月,西安建筑科技大学(雁塔校区)校史馆花园广场,1,1,6
西安,12月,西安建筑科技大学(雁塔校区)校史馆附近,1,1,4
西安,12月,西安建筑科技大学(雁塔校区)池塘凉亭,1,1,7
西安,12月,西安建筑科技大学(雁塔校区)网球馆旁,1,1,2
西安,12月,西安建筑科技大学(雁塔校区校史花园),1,1,4
西安,12月,西安建筑科技大学(雁塔校区若祁湖),1,1,10
西安,12月,西安建筑科技大学(雁塔校区）校史旁边,1,1,2
西安,12月,西安建筑科技大学南门花园,1,1,3
西安,12月,西安建筑科技大学图书馆,1,1,1
西安,12月,西安建筑科技大学柿子林,1,1,6
西安,12月,西安建筑科技大学校史馆前绿地,1,1,3
西安,12月,西安建筑科技大学校史馆旁花园,1,1,6
西安,12月,西安建筑科技大学湖,1,1,6
西安,12月,西安建筑科技大学篮球场附近,1,1,1
西安,12月,西安建筑科技大学若祁湖啊,1,1,7
西安,12月,西安建筑科技大学若祈湖,1,1,6
西安,12月,西安建筑科技大学雁塔校区若祁湖,1,1,4
西安,12月,西安建筑科技大学雁塔校区银杏广场,1,1,5
西安,12月,西安建筑科技大安仁园,1,1,3
西安,12月,西安浐灞国家湿地公园,1,1,10
西安,12月,西安王不歪食品有限公司(工厂),1,1,16
西安,12月,西安理工大学(金花校区),1,1,10
西安,12月,西安石油大学(鄠邑校区),1,1,4
西安,12月,西安秦岭野生动物园,1,1,12
西安,12月,西安草堂寺,1,1,2
西安,12月,西骆峪水库,1,1,5
西安,12月,鄠邑区涝峪河,1,1,8
西安,12月,鄠邑区育德湖西南100米(连霍高速北),1,1,20
西安,12月,银杏广场,1,1,2
西安,12月,长安区东大街道圭峰山,1,1,29
西安,12月,长安区杜曲街道杨万坡,1,1,27
西安,12月,长安区林间山庄东50米,1,1,16
西安,12月,陕西师范大学(雁塔校区)逸夫楼,1,1,1
西安,12月,陕西省西安中学,1,1,5
西安,12月,陕西省西安市西安植物园新区,1,1,17
西安,12月,陝西師範大學(長安校區),1,1,8
西安,12月,雁鸣湖4号湖,1,1,13
西安,12月,雁鸣湖休闲公园,1,1,15
西安,12月,骊山国家森林公园(临潼区环城东路3号),1,1,4
西安,12月,高冠河,1,1,32
西安,12月,高冠瀑布,1,1,13
西安,12月,高陵区泾渭湿地观光园,1,1,20
西安,12月,黄峪寺村(西安市长安区),1,1,3
西安,12月,黄峪沟,1,1,7
